timestamp,symbol,action,entry_price,exit_price,amount,pnl_usdt
2026-09-09 10:13:16.023953,DOGS/USDT,TAKE PROFIT,4.938e-05,4.936e-05,101255.5690562981,-0.0020251113811255994
2026-09-09 10:14:22.225238,DOGS/USDT,TAKE PROFIT,4.936e-05,4.929e-05,101296.5964343598,-0.007090761750405633
2026-09-09 10:15:27.667018,WIF/USDT,TAKE PROFIT,0.2156,0.2151,23.191094619666046,-0.011595547309833034
2026-09-09 10:16:33.096555,WIF/USDT,TAKE PROFIT,0.2151,0.2152,23.24500232450023,0.002324500232449767
2026-09-09 10:17:38.526178,WIF/USDT,TAKE PROFIT,0.2152,0.2152,23.234200743494423,0.0
2026-09-09 10:18:44.850740,WIF/USDT,TAKE PROFIT,0.2152,0.2153,23.234200743494423,0.0023234200743491866
2026-09-09 10:22:02.002093,WIF/USDT,TAKE PROFIT,0.2152,0.2158,23.234200743494423,0.013940520446096408
2026-09-09 10:23:07.699742,DOGS/USDT,TAKE PROFIT,4.921e-05,4.917e-05,101605.36476325951,-0.004064214590530342
2026-09-09 10:24:13.150038,DOGS/USDT,TAKE PROFIT,4.917e-05,4.935e-05,101688.0211511084,0.018303843807199682
2026-09-09 10:25:19.538211,DOGS/USDT,TAKE PROFIT,4.935e-05,4.931e-05,101317.12259371833,-0.004052684903748695
2026-09-09 10:34:09.133506,DOGS/USDT,TAKE PROFIT,4.914e-05,4.904e-05,101750.10175010175,-0.010175010175010423
2026-09-09 10:35:14.872373,DOGS/USDT,TAKE PROFIT,4.904e-05,4.905e-05,101957.58564437194,0.0010195758564438824
2026-09-09 10:46:18.416910,CATI/USDT,TAKE PROFIT,0.06235,0.06279,80.19246190858058,0.035284683239775134
2026-09-09 10:47:25.396589,DOGS/USDT,TAKE PROFIT,4.892e-05,4.9e-05,102207.68601798856,0.008176614881439006
2026-09-09 10:48:32.544656,DOGS/USDT,TAKE PROFIT,4.9e-05,4.896e-05,102040.81632653062,-0.004081632653061186
2026-09-09 10:49:39.166119,DOGS/USDT,TAKE PROFIT,4.896e-05,4.889e-05,102124.18300653595,-0.007148692810457275
2026-09-09 10:50:44.987637,DOGS/USDT,TAKE PROFIT,4.889e-05,4.897e-05,102270.4029453876,0.00818163223563093
2026-09-09 10:51:51.546656,DOGS/USDT,TAKE PROFIT,4.897e-05,4.893e-05,102103.32856851134,-0.004084133142740414
2026-09-09 10:52:57.060688,DOGS/USDT,TAKE PROFIT,4.893e-05,4.895e-05,102186.79746576742,0.0020437359493149826
2026-09-09 10:54:03.926496,DOGS/USDT,TAKE PROFIT,4.895e-05,4.891e-05,102145.04596527069,-0.0040858018386107885
2026-09-09 10:55:10.136559,DOGS/USDT,TAKE PROFIT,4.891e-05,4.89e-05,102228.58311183807,-0.0010222858311178514
2026-09-09 10:56:16.066226,DOGS/USDT,TAKE PROFIT,4.89e-05,4.888e-05,102249.48875255624,-0.0020449897750514515
2026-09-09 10:57:22.525004,DOGS/USDT,TAKE PROFIT,4.888e-05,4.89e-05,102291.32569558102,0.0020458265139119474
2026-09-09 10:58:29.127131,DOGS/USDT,TAKE PROFIT,4.89e-05,4.885e-05,102249.48875255624,-0.005112474437627936
2026-09-09 10:59:35.830674,DOGS/USDT,TAKE PROFIT,4.885e-05,4.885e-05,102354.14534288639,0.0
2026-09-09 11:00:42.121968,DOGS/USDT,TAKE PROFIT,4.885e-05,4.878e-05,102354.14534288639,-0.007164790174002499
2026-09-09 11:01:48.750988,DOGS/USDT,TAKE PROFIT,4.878e-05,4.88e-05,102501.0250102501,0.00205002050020533
2026-09-09 11:02:54.543945,DOGS/USDT,TAKE PROFIT,4.88e-05,4.862e-05,102459.01639344262,-0.018442622950819842
2026-09-09 11:04:01.172140,WIF/USDT,TAKE PROFIT,0.2131,0.2135,23.46316283435007,0.009385265133739645
2026-09-09 11:05:06.751157,WIF/USDT,TAKE PROFIT,0.2135,0.214,23.4192037470726,0.011709601873536311
2026-09-09 11:06:13.008291,WIF/USDT,TAKE PROFIT,0.214,0.2149,23.364485981308412,0.02102803738317785
2026-09-09 11:07:19.109836,DOGS/USDT,TAKE PROFIT,4.855e-05,4.883e-05,102986.61174047373,0.02883625128733237
2026-09-09 11:08:26.607920,CATI/USDT,TAKE PROFIT,0.06237,0.06206,80.1667468334135,-0.024851691518358563
2026-09-09 11:09:32.679237,CATI/USDT,TAKE PROFIT,0.06206,0.06192,80.56719303899453,-0.011279407025458776
2026-09-09 11:10:41.090787,DOGS/USDT,TAKE PROFIT,4.88e-05,4.878e-05,102459.01639344262,-0.00204918032786918
2026-09-09 11:11:47.543307,DOGS/USDT,TAKE PROFIT,4.878e-05,4.874e-05,102501.0250102501,-0.004100041000409965
2026-09-09 11:12:54.771337,DOGS/USDT,TAKE PROFIT,4.874e-05,4.869e-05,102585.14567090686,-0.005129257283544773
2026-09-09 11:14:01.557373,CATI/USDT,TAKE PROFIT,0.06205,0.06208,80.58017727639,0.002417405318291881
2026-09-09 11:16:13.402552,TURBO/USDT,TAKE PROFIT,0.001005,0.00101,4975.124378109453,0.024875621890547327
2026-09-09 11:21:42.668932,WIF/USDT,TAKE PROFIT,0.2136,0.213,23.40823970037453,-0.01404494382022512
2026-09-09 11:22:48.550237,WIF/USDT,TAKE PROFIT,0.213,0.2132,23.474178403755868,0.004694835680751308
2026-09-09 11:23:55.146593,CATI/USDT,TAKE PROFIT,0.06202,0.06189,80.61915511125443,-0.010480490164462928
2026-09-09 11:25:01.346572,CATI/USDT,TAKE PROFIT,0.06189,0.06199,80.78849571820973,0.008078849571821204
2026-09-09 11:27:13.461064,WIF/USDT,TAKE PROFIT,0.2129,0.2135,23.485204321277596,0.01409112259276631
2026-09-09 11:32:42.757245,CATI/USDT,TAKE PROFIT,0.06196,0.06199,80.69722401549386,0.002420916720464997
2026-09-09 11:34:54.393272,WIF/USDT,TAKE PROFIT,0.2136,0.2143,23.40823970037453,0.016385767790261664
2026-09-09 11:36:01.308123,WIF/USDT,TAKE PROFIT,0.2143,0.2141,23.33177788147457,-0.0046663555762944
2026-09-09 11:37:08.223807,WIF/USDT,TAKE PROFIT,0.2141,0.2144,23.353573096683792,0.007006071929005014
2026-09-09 11:38:14.612287,BOME/USDT,TAKE PROFIT,0.0009017,0.0009021,5545.081512698237,0.0022180326050793486
2026-09-09 11:39:21.524766,WIF/USDT,TAKE PROFIT,0.214,0.2142,23.364485981308412,0.004672897196261816
2026-09-09 11:40:27.296161,WIF/USDT,TAKE PROFIT,0.2142,0.2144,23.34267040149393,0.00466853408029892
2026-09-09 11:41:33.227616,WIF/USDT,TAKE PROFIT,0.2144,0.2141,23.32089552238806,-0.006996268656716295
2026-09-09 11:42:38.781491,WIF/USDT,TAKE PROFIT,0.2141,0.2145,23.353573096683792,0.009341429238673137
2026-09-09 11:43:44.253491,WIF/USDT,TAKE PROFIT,0.2145,0.2142,23.31002331002331,-0.00699300699300687
2026-09-09 11:44:49.714898,WIF/USDT,TAKE PROFIT,0.2142,0.2141,23.34267040149393,-0.002334267040149136
2026-09-09 11:45:55.473086,MEME/USDT,TAKE PROFIT,0.000562,0.000559,8896.79715302491,-0.026690391459074415
2026-09-09 11:47:02.068888,TURBO/USDT,TAKE PROFIT,0.001007,0.001009,4965.243296921549,0.009930486593842262
2026-09-09 11:48:07.603781,WIF/USDT,TAKE PROFIT,0.2131,0.2146,23.46316283435007,0.035194744251525134
2026-09-09 11:49:13.089700,WIF/USDT,TAKE PROFIT,0.2146,0.2143,23.29916123019571,-0.006989748369059237
2026-09-09 11:50:19.863719,WIF/USDT,TAKE PROFIT,0.2143,0.2141,23.33177788147457,-0.0046663555762944
2026-09-09 11:51:25.458641,WIF/USDT,TAKE PROFIT,0.2141,0.2148,23.353573096683792,0.01634750116767815
2026-09-09 11:52:31.896119,WIF/USDT,TAKE PROFIT,0.2148,0.2142,23.277467411545626,-0.013966480446927129
2026-09-09 11:53:37.501554,WIF/USDT,TAKE PROFIT,0.2142,0.214,23.34267040149393,-0.00466853408029892
2026-09-09 11:54:44.269185,WIF/USDT,TAKE PROFIT,0.214,0.2137,23.364485981308412,-0.0070093457943924
2026-09-09 11:55:50.725328,WIF/USDT,TAKE PROFIT,0.2137,0.2137,23.39728591483388,0.0
2026-09-09 11:56:56.816135,WIF/USDT,TAKE PROFIT,0.2137,0.2133,23.39728591483388,-0.00935891436593382
2026-09-09 11:58:02.985508,WIF/USDT,TAKE PROFIT,0.2133,0.2132,23.441162681669013,-0.0023441162681666432
2026-09-09 11:59:10.134395,WIF/USDT,TAKE PROFIT,0.2132,0.2131,23.452157598499063,-0.002345215759849648
2026-09-09 12:00:16.167755,WIF/USDT,TAKE PROFIT,0.2131,0.2133,23.46316283435007,0.004692632566869497
2026-09-09 12:01:21.956826,WIF/USDT,TAKE PROFIT,0.2133,0.2135,23.441162681669013,0.004688232536333937
2026-09-09 12:02:28.222299,WIF/USDT,TAKE PROFIT,0.2135,0.214,23.4192037470726,0.011709601873536311
2026-09-09 12:06:52.557602,WIF/USDT,TAKE PROFIT,0.2128,0.2132,23.49624060150376,0.009398496240601774
2026-09-09 12:09:03.854853,WIF/USDT,TAKE PROFIT,0.2121,0.212,23.573785950023574,-0.002357378595002752
2026-09-09 12:10:09.387269,WIF/USDT,TAKE PROFIT,0.212,0.2124,23.58490566037736,0.009433962264151214
2026-09-09 12:11:15.221740,WIF/USDT,TAKE PROFIT,0.2124,0.2125,23.540489642184557,0.0023540489642181962
2026-09-09 12:12:20.764374,TURBO/USDT,TAKE PROFIT,0.001007,0.001002,4965.243296921549,-0.02482621648460781
2026-09-09 12:13:26.620375,WIF/USDT,TAKE PROFIT,0.2118,0.211,23.607176581680832,-0.018885741265344553
2026-09-09 12:14:32.604894,WIF/USDT,TAKE PROFIT,0.211,0.2116,23.696682464454977,0.014218009478673393
2026-09-09 12:15:38.079005,WIF/USDT,TAKE PROFIT,0.2116,0.2113,23.629489603024574,-0.007088846880907903
2026-09-09 12:16:44.384032,DOGS/USDT,TAKE PROFIT,4.794e-05,4.818e-05,104297.03796412182,0.025031289111389705
2026-09-09 12:17:50.714888,DOGS/USDT,TAKE PROFIT,4.818e-05,4.844e-05,103777.501037775,0.02698215026982089
2026-09-09 12:18:56.534069,DOGS/USDT,TAKE PROFIT,4.844e-05,4.839e-05,103220.4789430223,-0.005161023947150541
2026-09-09 12:20:02.476939,DOGS/USDT,TAKE PROFIT,4.839e-05,4.833e-05,103327.133705311,-0.006199628022318951
2026-09-09 12:21:07.999466,CATI/USDT,TAKE PROFIT,0.06173,0.06238,80.99789405475458,0.0526486311355903
2026-09-09 12:23:20.045152,PNUT/USDT,TAKE PROFIT,0.0505,0.0495,99.009900990099,-0.09900990099009908
2026-09-09 12:24:25.855428,PNUT/USDT,TAKE PROFIT,0.0495,0.0494,101.01010101010101,-0.01010101010101039
2026-09-09 12:26:37.643423,PNUT/USDT,TAKE PROFIT,0.0493,0.0494,101.41987829614605,0.010141987829614896
2026-09-09 12:28:48.795522,PNUT/USDT,TAKE PROFIT,0.0495,0.0495,101.01010101010101,0.0
2026-09-09 12:29:54.605013,PNUT/USDT,TAKE PROFIT,0.0495,0.0497,101.01010101010101,0.02020202020202008
2026-09-09 12:36:27.729250,PNUT/USDT,TAKE PROFIT,0.0497,0.0499,100.60362173038229,0.020120724346076337
2026-09-09 12:39:44.077758,WIF/USDT,TAKE PROFIT,0.2079,0.2087,24.05002405002405,0.019240019240019123
2026-09-09 12:40:50.596256,BOME/USDT,TAKE PROFIT,0.0008797,0.0008803,5683.755825849722,0.003410253495509916
2026-09-09 12:41:56.618346,BOME/USDT,TAKE PROFIT,0.0008803,0.0008808,5679.881858457345,0.002839940929229049
2026-09-09 12:43:02.360913,BOME/USDT,TAKE PROFIT,0.0008808,0.0008807,5676.6575840145315,-0.0005676657584017747
2026-09-09 12:44:14.314538,PNUT/USDT,TAKE PROFIT,0.0497,0.0499,100.60362173038229,0.020120724346076337
2026-09-09 12:45:20.341740,PNUT/USDT,TAKE PROFIT,0.0499,0.0499,100.20040080160321,0.0
2026-09-09 12:46:26.804234,PNUT/USDT,TAKE PROFIT,0.0499,0.0499,100.20040080160321,0.0
2026-09-09 12:47:33.455770,PNUT/USDT,TAKE PROFIT,0.0499,0.0499,100.20040080160321,0.0
2026-09-09 12:48:39.638722,PNUT/USDT,TAKE PROFIT,0.0499,0.0499,100.20040080160321,0.0
2026-09-09 12:49:45.206197,BOME/USDT,TAKE PROFIT,0.0008806,0.0008816,5677.946854417442,0.005677946854416965
2026-09-09 12:53:03.689870,BOME/USDT,TAKE PROFIT,0.0008806,0.0008805,5677.946854417442,-0.0005677946854420659
2026-09-09 12:54:10.800464,BOME/USDT,TAKE PROFIT,0.0008805,0.0008806,5678.591709256105,0.0005678591709259321
2026-09-09 12:55:19.947108,NEIRO/USDT,TAKE PROFIT,8.696e-05,8.698e-05,57497.700091996325,0.0011499540018401102
2026-09-09 12:56:25.745174,TURBO/USDT,TAKE PROFIT,0.001005,0.001007,4975.124378109453,0.009950248756219146
2026-09-09 12:57:32.291456,TURBO/USDT,TAKE PROFIT,0.001007,0.001005,4965.243296921549,-0.00993048659384334
2026-09-09 12:58:38.953583,WIF/USDT,TAKE PROFIT,0.2096,0.2095,23.85496183206107,-0.0023854961832065064
2026-09-09 12:59:47.191622,WIF/USDT,TAKE PROFIT,0.2095,0.2095,23.86634844868735,0.0
2026-09-09 13:00:53.084960,WIF/USDT,TAKE PROFIT,0.2095,0.2095,23.86634844868735,0.0
2026-09-09 13:01:58.784956,WIF/USDT,TAKE PROFIT,0.2095,0.2094,23.86634844868735,-0.0023866348448684724
2026-09-09 13:03:06.584495,WIF/USDT,TAKE PROFIT,0.2094,0.2091,23.87774594078319,-0.007163323782234831
2026-09-09 13:04:12.660518,WIF/USDT,TAKE PROFIT,0.2091,0.2099,23.91200382592061,0.019129603060736373
2026-09-09 13:05:18.508675,WIF/USDT,TAKE PROFIT,0.2099,0.2104,23.820867079561694,0.011910433539780857
2026-09-09 13:06:24.946091,WIF/USDT,TAKE PROFIT,0.2104,0.2103,23.76425855513308,-0.0023764258555137056
2026-09-09 13:07:30.811073,WIF/USDT,TAKE PROFIT,0.2103,0.2109,23.775558725630052,0.01426533523537844
2026-09-09 13:08:37.540949,WIF/USDT,TAKE PROFIT,0.2109,0.2103,23.70791844476055,-0.014224751066856738
2026-09-09 13:09:43.822861,WIF/USDT,TAKE PROFIT,0.2103,0.21,23.775558725630052,-0.00713266761768889
2026-09-09 13:10:50.296125,WIF/USDT,TAKE PROFIT,0.21,0.2088,23.80952380952381,-0.028571428571428067
2026-09-09 13:11:56.579069,WIF/USDT,TAKE PROFIT,0.2088,0.209,23.946360153256702,0.004789272030650813
2026-09-09 13:13:02.941685,WIF/USDT,TAKE PROFIT,0.209,0.2089,23.923444976076556,-0.002392344497607392
2026-09-09 13:14:08.969664,WIF/USDT,TAKE PROFIT,0.2089,0.2096,23.934897079942555,0.016754427955959935
2026-09-09 13:15:15.473087,WIF/USDT,TAKE PROFIT,0.2096,0.2095,23.85496183206107,-0.0023854961832065064
2026-09-09 13:16:21.690980,WIF/USDT,TAKE PROFIT,0.2095,0.2099,23.86634844868735,0.009546539379475213
2026-09-09 13:17:27.751157,WIF/USDT,TAKE PROFIT,0.2099,0.2095,23.820867079561694,-0.009528346831824951
2026-09-09 13:18:33.752081,WIF/USDT,TAKE PROFIT,0.2095,0.2088,23.86634844868735,-0.016706443914080632
2026-09-09 13:19:40.098677,WIF/USDT,TAKE PROFIT,0.2088,0.2089,23.946360153256702,0.0023946360153254066
2026-09-09 13:20:47.337227,CATI/USDT,TAKE PROFIT,0.06214,0.06225,80.4634695848085,0.008850981654328852
2026-09-09 13:21:53.581603,PNUT/USDT,TAKE PROFIT,0.0498,0.0499,100.40160642570282,0.01004016064257057
2026-09-09 13:22:59.403572,PNUT/USDT,TAKE PROFIT,0.0499,0.05,100.20040080160321,0.010020040080160608
2026-09-09 13:24:05.528319,PNUT/USDT,TAKE PROFIT,0.05,0.0498,100.0,-0.020000000000000573
2026-09-09 13:25:11.615206,PNUT/USDT,TAKE PROFIT,0.0498,0.0498,100.40160642570282,0.0
2026-09-09 13:26:17.301292,PNUT/USDT,TAKE PROFIT,0.0498,0.05,100.40160642570282,0.02008032128514114
2026-09-09 13:29:38.085052,PNUT/USDT,TAKE PROFIT,0.05,0.0501,100.0,0.009999999999999593
2026-09-09 13:32:57.093638,PNUT/USDT,TAKE PROFIT,0.05,0.0503,100.0,0.02999999999999947
2026-09-09 13:34:03.518547,PNUT/USDT,TAKE PROFIT,0.0503,0.0504,99.40357852882704,0.009940357852882989
2026-09-09 14:34:22.779832,BOME/USDT,TAKE PROFIT,0.0008909,0.0008889,5612.302166348636,-0.011224604332697546
2026-09-09 14:36:37.231928,BOME/USDT,TAKE PROFIT,0.0008883,0.0008878,5628.729032984353,-0.0028143645164919397
2026-09-09 14:38:50.174475,BOME/USDT,TAKE PROFIT,0.0008897,0.0008897,5619.871866921434,0.0
2026-09-09 14:39:56.471917,BOME/USDT,TAKE PROFIT,0.0008897,0.000888,5619.871866921434,-0.009553782173766366
2026-09-09 14:41:03.224972,BOME/USDT,TAKE PROFIT,0.000888,0.0008882,5630.630630630631,0.0011261261261261534
2026-09-09 14:42:10.947105,BOME/USDT,TAKE PROFIT,0.0008882,0.0008884,5629.362756136005,0.0011258725512272283
2026-09-09 14:44:24.237016,DOGS/USDT,TAKE PROFIT,4.87e-05,4.867e-05,102669.4045174538,-0.0030800821355234107
2026-09-09 14:45:30.328422,DOGS/USDT,TAKE PROFIT,4.867e-05,4.836e-05,102732.6895418122,-0.031847133757962
2026-09-09 14:46:37.478020,BOME/USDT,TAKE PROFIT,0.000888,0.0008896,5630.630630630631,0.009009009009009228
2026-09-09 14:47:43.492342,BOME/USDT,TAKE PROFIT,0.0008896,0.0008892,5620.5035971223015,-0.0022482014388489754
2026-09-09 14:48:49.307986,WIF/USDT,TAKE PROFIT,0.2121,0.2124,23.573785950023574,0.007072135785006948
2026-09-09 14:49:54.736083,WIF/USDT,TAKE PROFIT,0.2124,0.2126,23.540489642184557,0.0047080979284370465
2026-09-09 14:51:00.839455,WIF/USDT,TAKE PROFIT,0.2126,0.2129,23.518344308560675,0.007055503292568078
2026-09-09 14:53:12.860976,WIF/USDT,TAKE PROFIT,0.2125,0.2128,23.529411764705884,0.007058823529411641
2026-09-09 15:04:15.318542,WIF/USDT,TAKE PROFIT,0.213,0.213,23.474178403755868,0.0
2026-09-09 15:05:20.948270,CATI/USDT,TAKE PROFIT,0.0627,0.06259,79.74481658692184,-0.008771929824561321
2026-09-09 15:06:26.358453,WIF/USDT,TAKE PROFIT,0.2131,0.2137,23.46316283435007,0.014077897700609793
2026-09-09 15:07:32.553443,WIF/USDT,TAKE PROFIT,0.2137,0.2136,23.39728591483388,-0.0023397285914831304
2026-09-09 15:08:38.018993,WIF/USDT,TAKE PROFIT,0.2136,0.2129,23.40823970037453,-0.016385767790262316
2026-09-09 15:09:43.614807,DOGS/USDT,TAKE PROFIT,4.829e-05,4.831e-05,103541.10581901015,0.002070822116380534
2026-09-09 15:10:49.498031,TURBO/USDT,TAKE PROFIT,0.00101,0.001005,4950.495049504951,-0.02475247524752482
2026-09-09 15:11:55.056780,WIF/USDT,TAKE PROFIT,0.2127,0.213,23.507287259050305,0.007052186177714967
2026-09-09 15:13:01.780739,BOME/USDT,TAKE PROFIT,0.00089,0.0008901,5617.9775280898875,0.0005617977528093069
2026-09-09 15:14:08.061052,BOME/USDT,TAKE PROFIT,0.0008901,0.0008909,5617.346365576901,0.00449387709246163
2026-09-09 15:15:14.248165,BOME/USDT,TAKE PROFIT,0.0008909,0.0008916,5612.302166348636,0.003928611516443837
2026-09-09 15:16:20.373239,BOME/USDT,TAKE PROFIT,0.0008916,0.0008916,5607.895917451772,0.0
2026-09-09 15:17:27.051954,BOME/USDT,TAKE PROFIT,0.0008916,0.0008912,5607.895917451772,-0.0022431583669807634
2026-09-09 15:18:33.646381,BOME/USDT,TAKE PROFIT,0.0008912,0.0008914,5610.412926391383,0.0011220825852783038
2026-09-09 15:19:39.942,BOME/USDT,TAKE PROFIT,0.0008914,0.0008909,5609.154139555755,-0.0028045770697776415
2026-09-09 15:20:46.352181,DOGS/USDT,TAKE PROFIT,4.843e-05,4.832e-05,103241.79227751393,-0.011356597150526948
2026-09-09 15:21:53.666522,DOGS/USDT,TAKE PROFIT,4.832e-05,4.839e-05,103476.82119205299,0.007243377483444165
2026-09-09 15:23:00.607840,DOGS/USDT,TAKE PROFIT,4.839e-05,4.845e-05,103327.133705311,0.006199628022318251
2026-09-09 15:24:06.873166,DOGS/USDT,TAKE PROFIT,4.845e-05,4.842e-05,103199.17440660475,-0.0030959752321979383
2026-09-09 15:25:14.023446,DOGS/USDT,TAKE PROFIT,4.842e-05,4.837e-05,103263.11441553077,-0.005163155720776664
2026-09-09 15:26:19.748374,DOGS/USDT,TAKE PROFIT,4.837e-05,4.838e-05,103369.85734959686,0.0010336985734961338
2026-09-09 15:27:26.757153,DOGS/USDT,TAKE PROFIT,4.838e-05,4.836e-05,103348.49111202976,-0.0020669698222409256
2026-09-09 15:28:33.205761,DOGS/USDT,TAKE PROFIT,4.836e-05,4.835e-05,103391.2324234905,-0.0010339123242343695
2026-09-09 15:29:39.908059,DOGS/USDT,TAKE PROFIT,4.835e-05,4.837e-05,103412.61633919338,0.0020682523267834974
2026-09-09 15:30:45.799759,DOGS/USDT,TAKE PROFIT,4.837e-05,4.838e-05,103369.85734959686,0.0010336985734961338
2026-09-09 15:31:52.013022,DOGS/USDT,TAKE PROFIT,4.838e-05,4.839e-05,103348.49111202976,0.0010334849111204628
2026-09-09 15:32:58.048295,DOGS/USDT,TAKE PROFIT,4.839e-05,4.845e-05,103327.133705311,0.006199628022318251
2026-09-09 15:34:04.356473,DOGS/USDT,TAKE PROFIT,4.845e-05,4.843e-05,103199.17440660475,-0.0020639834881317257
2026-09-09 15:35:11.514190,CATI/USDT,TAKE PROFIT,0.06268,0.06268,79.7702616464582,0.0
2026-09-09 15:36:17.622739,DOGS/USDT,TAKE PROFIT,4.842e-05,4.84e-05,103263.11441553077,-0.0020652622883109454
2026-09-09 15:37:24.202089,CATI/USDT,TAKE PROFIT,0.06255,0.0626,79.93605115907275,0.003996802557954307
2026-09-09 15:38:30.535080,CATI/USDT,TAKE PROFIT,0.0626,0.06255,79.87220447284345,-0.003993610223642841
2026-09-09 15:41:50.188086,CATI/USDT,TAKE PROFIT,0.06249,0.06251,80.01280204832774,0.0016002560409664897
2026-09-09 15:44:05.116798,WIF/USDT,TAKE PROFIT,0.2133,0.2143,23.441162681669013,0.023441162681669035
2026-09-09 15:46:18.382067,WIF/USDT,TAKE PROFIT,0.2147,0.2142,23.28830926874709,-0.011644154634373554
2026-09-09 15:47:25.325572,WIF/USDT,TAKE PROFIT,0.2142,0.2144,23.34267040149393,0.00466853408029892
2026-09-09 15:48:30.822511,WIF/USDT,TAKE PROFIT,0.2144,0.2144,23.32089552238806,0.0
2026-09-09 15:49:36.566164,WIF/USDT,TAKE PROFIT,0.2144,0.2143,23.32089552238806,-0.0023320895522391965
2026-09-09 15:50:42.004680,WIF/USDT,TAKE PROFIT,0.2143,0.2144,23.33177788147457,0.0023331777881478474
2026-09-09 15:51:47.579602,DOGS/USDT,TAKE PROFIT,4.815e-05,4.832e-05,103842.15991692628,0.017653167185877474
2026-09-09 15:52:53.871659,WIF/USDT,TAKE PROFIT,0.2146,0.2143,23.29916123019571,-0.006989748369059237
2026-09-09 15:54:00.320897,DOGS/USDT,TAKE PROFIT,4.829e-05,4.832e-05,103541.10581901015,0.003106233174570099
2026-09-09 15:55:06.895623,DOGS/USDT,TAKE PROFIT,4.832e-05,4.836e-05,103476.82119205299,0.00413907284768208
2026-09-09 15:56:12.334689,DOGS/USDT,TAKE PROFIT,4.836e-05,4.837e-05,103391.2324234905,0.0010339123242350701
2026-09-09 15:57:18.563618,DOGS/USDT,TAKE PROFIT,4.837e-05,4.849e-05,103369.85734959686,0.012404382881951505
2026-09-09 15:58:24.008015,WIF/USDT,TAKE PROFIT,0.214,0.2139,23.364485981308412,-0.0023364485981305838
2026-09-09 15:59:29.664666,WIF/USDT,TAKE PROFIT,0.2139,0.2139,23.37540906965872,0.0
2026-09-09 16:00:35.121007,DOGS/USDT,TAKE PROFIT,4.84e-05,4.852e-05,103305.78512396695,0.012396694214876616
2026-09-09 16:01:41.462907,WIF/USDT,TAKE PROFIT,0.2136,0.2138,23.40823970037453,0.0046816479400743904
2026-09-09 16:02:46.932912,DOGS/USDT,TAKE PROFIT,4.861e-05,4.846e-05,102859.49393128986,-0.015428924089693158
2026-09-09 16:03:53.499408,WIF/USDT,TAKE PROFIT,0.2136,0.2134,23.40823970037453,-0.00468164794007504
2026-09-09 16:05:00.428605,WIF/USDT,TAKE PROFIT,0.2134,0.2129,23.430178069353328,-0.011715089034676674
2026-09-09 16:06:07.213579,DOGS/USDT,TAKE PROFIT,4.844e-05,4.833e-05,103220.4789430223,-0.01135425268373217
2026-09-09 16:07:13.707110,WIF/USDT,TAKE PROFIT,0.2124,0.2125,23.540489642184557,0.0023540489642181962
2026-09-09 16:08:20.750687,WIF/USDT,TAKE PROFIT,0.2125,0.213,23.529411764705884,0.011764705882352953
