timestamp,open,high,low,close,volume
2026-09-09 06:00:00,0.09053,0.09056,0.0904,0.09047,153098.0
2026-09-09 07:00:00,0.09047,0.0909,0.09043,0.0909,377068.0
2026-09-09 08:00:00,0.0909,0.09146,0.09084,0.09143,627769.0
2026-09-09 09:00:00,0.09144,0.09145,0.09008,0.09011,729916.0
2026-09-09 10:00:00,0.09012,0.0908,0.0901,0.09076,1495944.0
2026-09-09 11:00:00,0.09076,0.09094,0.09016,0.09087,458473.0
2026-09-09 12:00:00,0.09087,0.09157,0.09075,0.09134,733528.0
2026-09-09 13:00:00,0.09134,0.09135,0.0902,0.09034,842467.0
2026-09-09 14:00:00,0.09035,0.09063,0.08969,0.08979,588614.0
2026-09-09 15:00:00,0.0898,0.09034,0.08819,0.08893,1899304.0
2026-09-09 16:00:00,0.08894,0.08938,0.08858,0.0892,434604.0
2026-09-09 17:00:00,0.08917,0.08934,0.08887,0.08909,253330.0
2026-09-09 18:00:00,0.08913,0.08913,0.08858,0.08858,405073.0
2026-09-09 19:00:00,0.08859,0.08871,0.08666,0.08703,726429.0
2026-09-09 20:00:00,0.08705,0.0871,0.08625,0.08705,1139140.0
2026-09-09 21:00:00,0.08705,0.08705,0.08624,0.08643,413292.0
2026-09-09 22:00:00,0.08654,0.08654,0.08514,0.08556,459168.0
2026-09-09 23:00:00,0.08565,0.08622,0.08564,0.08618,163547.0
2026-09-10 00:00:00,0.0862,0.08623,0.08558,0.08561,224643.0
2026-09-10 01:00:00,0.08562,0.08627,0.08515,0.08551,838535.0
2026-09-10 02:00:00,0.08554,0.08603,0.08534,0.08601,329402.0
2026-09-10 03:00:00,0.08602,0.08616,0.08581,0.08597,674787.0
2026-09-10 04:00:00,0.08596,0.08873,0.08511,0.0859,215905.0
2026-09-10 05:00:00,0.08575,0.08616,0.08552,0.08606,501631.0
2026-09-10 06:00:00,0.08606,0.08606,0.08543,0.08579,343195.0
2026-09-10 07:00:00,0.08579,0.08579,0.08499,0.08536,559506.0
2026-09-10 08:00:00,0.08537,0.08553,0.08523,0.08527,696892.0
2026-09-10 09:00:00,0.08531,0.08536,0.08485,0.08494,257150.0
2026-09-10 10:00:00,0.08493,0.08537,0.08491,0.08509,710011.0
2026-09-10 11:00:00,0.08504,0.08553,0.08485,0.08518,504290.0
2026-09-10 12:00:00,0.08514,0.08536,0.08277,0.08376,793259.0
2026-09-10 13:00:00,0.08371,0.08417,0.08326,0.08327,516551.0
