timestamp,open,high,low,close,volume
2026-09-09 06:00:00,0.01078,0.01078,0.01078,0.01078,4232.4
2026-09-09 07:00:00,0.0108,0.01088,0.0108,0.01084,208000.0
2026-09-09 08:00:00,0.01084,0.01089,0.01084,0.01086,55153.5
2026-09-09 09:00:00,0.01074,0.01074,0.01072,0.01072,36892.0
2026-09-09 10:00:00,0.01071,0.01072,0.01069,0.01072,41778.6
2026-09-09 11:00:00,0.01066,0.01071,0.01066,0.01071,23114.5
2026-09-09 12:00:00,0.01075,0.01083,0.01074,0.01083,27756.7
2026-09-09 13:00:00,0.01085,0.01085,0.01083,0.01085,41504.5
2026-09-09 14:00:00,0.01073,0.01073,0.01069,0.01069,18628.6
2026-09-09 15:00:00,0.01056,0.01056,0.01054,0.01056,27933.6
2026-09-09 16:00:00,0.01053,0.01072,0.01053,0.01071,46229.0
2026-09-09 17:00:00,0.01071,0.01071,0.01067,0.0107,27783.0
2026-09-09 18:00:00,0.01067,0.01068,0.01067,0.01068,55338.0
2026-09-09 19:00:00,0.01068,0.01068,0.01067,0.01067,9372.0
2026-09-09 20:00:00,0.01051,0.01054,0.01049,0.01052,19029.3
2026-09-09 21:00:00,0.01052,0.01052,0.01052,0.01052,0.0
2026-09-09 22:00:00,0.0104,0.0104,0.01,0.01012,88622.2
2026-09-09 23:00:00,0.0102,0.0102,0.01018,0.01018,19636.3
2026-09-10 00:00:00,0.01006,0.01009,0.01006,0.01009,1617410.3
2026-09-10 01:00:00,0.00982,0.00982,0.00982,0.00982,1527.4
2026-09-10 02:00:00,0.00982,0.00982,0.00982,0.00982,0.0
2026-09-10 03:00:00,0.00993,0.00993,0.00992,0.00992,10070.3
2026-09-10 04:00:00,0.00986,0.00986,0.00982,0.00982,41901.3
2026-09-10 05:00:00,0.00979,0.00984,0.00977,0.00984,65531.5
2026-09-10 06:00:00,0.00976,0.00978,0.00976,0.00978,34805.8
2026-09-10 07:00:00,0.0098,0.0098,0.00971,0.00972,75819.3
2026-09-10 08:00:00,0.00974,0.00974,0.00973,0.00973,10277.3
2026-09-10 09:00:00,0.00977,0.00977,0.00973,0.00973,38927.0
2026-09-10 10:00:00,0.00974,0.00974,0.00974,0.00974,18446.0
2026-09-10 11:00:00,0.00974,0.00974,0.00974,0.00974,0.0
2026-09-10 12:00:00,0.00967,0.00967,0.00965,0.00965,33817.4
2026-09-10 13:00:00,0.00965,0.00965,0.00965,0.00965,0.0
