timestamp,open,high,low,close,volume
2026-09-09 06:00:00,0.06238,0.06293,0.06238,0.06293,9931.4
2026-09-09 07:00:00,0.06306,0.06331,0.06289,0.06302,79162.7
2026-09-09 08:00:00,0.0634,0.06464,0.06306,0.06343,76710.2
2026-09-09 09:00:00,0.06355,0.06355,0.06202,0.063,33126.4
2026-09-09 10:00:00,0.06368,0.06374,0.06224,0.0624,32438.5
2026-09-09 11:00:00,0.0616,0.0616,0.06153,0.06153,16196.0
2026-09-09 12:00:00,0.06192,0.06203,0.06184,0.06203,9875.8
2026-09-09 13:00:00,0.06198,0.06279,0.06179,0.06266,21182.6
2026-09-09 14:00:00,0.06237,0.06237,0.06173,0.06173,4389.5
2026-09-09 15:00:00,0.06238,0.06248,0.06238,0.0624,8259.8
2026-09-09 16:00:00,0.0622,0.06263,0.06214,0.06263,18764.7
2026-09-09 17:00:00,0.06257,0.06273,0.06257,0.0627,12088.1
2026-09-09 18:00:00,0.06259,0.06268,0.06232,0.06232,42886.7
2026-09-09 19:00:00,0.06252,0.06264,0.06249,0.06264,10333.5
2026-09-09 20:00:00,0.06264,0.06264,0.06264,0.06264,0.0
2026-09-09 21:00:00,0.06308,0.06339,0.06308,0.06318,5062.0
2026-09-09 22:00:00,0.06316,0.06316,0.06247,0.06305,33343.5
2026-09-09 23:00:00,0.06296,0.0637,0.06296,0.06341,9658.1
2026-09-10 00:00:00,0.06363,0.06391,0.06307,0.06391,22027.6
2026-09-10 01:00:00,0.06384,0.06418,0.06362,0.06374,10831.2
2026-09-10 02:00:00,0.06372,0.06426,0.06353,0.06353,2499.6
2026-09-10 03:00:00,0.06384,0.06387,0.06196,0.06203,305125.3
2026-09-10 04:00:00,0.06189,0.06261,0.06165,0.06259,32392.0
2026-09-10 05:00:00,0.06261,0.06348,0.0625,0.06345,42684.7
2026-09-10 06:00:00,0.06345,0.06345,0.06248,0.06248,36184.7
2026-09-10 07:00:00,0.06271,0.06271,0.06211,0.06211,70209.6
2026-09-10 08:00:00,0.06205,0.0621,0.06149,0.06149,3237.5
2026-09-10 09:00:00,0.06144,0.06177,0.06139,0.06163,46140.0
2026-09-10 10:00:00,0.06183,0.06201,0.05833,0.05928,27166.2
2026-09-10 11:00:00,0.05777,0.0604,0.05777,0.05939,828841.2
2026-09-10 12:00:00,0.05965,0.06084,0.05962,0.06057,204756.2
2026-09-10 13:00:00,0.06031,0.06106,0.06017,0.06017,33235.3
