timestamp,open,high,low,close,volume
2026-09-09 06:00:00,8.972e-05,8.972e-05,8.972e-05,8.972e-05,11146.0
2026-09-09 07:00:00,8.98e-05,8.98e-05,8.928e-05,8.928e-05,2365008.0
2026-09-09 08:00:00,8.948e-05,8.991e-05,8.948e-05,8.988e-05,1149486.0
2026-09-09 09:00:00,8.907e-05,8.907e-05,8.826e-05,8.826e-05,2611179.0
2026-09-09 10:00:00,8.824e-05,8.835e-05,8.785e-05,8.785e-05,1365313.0
2026-09-09 11:00:00,8.761e-05,8.821e-05,8.761e-05,8.813e-05,2615317.0
2026-09-09 12:00:00,8.829e-05,8.842e-05,8.825e-05,8.842e-05,1151332.0
2026-09-09 13:00:00,8.837e-05,8.837e-05,8.834e-05,8.834e-05,36892.0
2026-09-09 14:00:00,8.752e-05,8.864e-05,8.745e-05,8.785e-05,5144364.0
2026-09-09 15:00:00,8.669e-05,8.711e-05,8.669e-05,8.711e-05,151886.0
2026-09-09 16:00:00,8.733e-05,8.771e-05,8.661e-05,8.771e-05,2303258.0
2026-09-09 17:00:00,8.799e-05,8.843e-05,8.797e-05,8.84e-05,2286548.0
2026-09-09 18:00:00,8.801e-05,8.832e-05,8.795e-05,8.81e-05,2706577.0
2026-09-09 19:00:00,8.692e-05,8.696e-05,8.692e-05,8.696e-05,575440.0
2026-09-09 20:00:00,8.683e-05,8.683e-05,8.683e-05,8.683e-05,575440.0
2026-09-09 21:00:00,8.683e-05,8.683e-05,8.683e-05,8.683e-05,0.0
2026-09-09 22:00:00,8.491e-05,8.491e-05,8.354e-05,8.421e-05,3092082.0
2026-09-09 23:00:00,8.47e-05,8.47e-05,8.469e-05,8.469e-05,800000.0
2026-09-10 00:00:00,8.536e-05,8.536e-05,8.441e-05,8.441e-05,2402360.0
2026-09-10 01:00:00,8.497e-05,8.499e-05,8.496e-05,8.496e-05,1177162.0
2026-09-10 02:00:00,8.436e-05,8.453e-05,8.436e-05,8.453e-05,1185536.0
2026-09-10 03:00:00,8.614e-05,8.614e-05,8.571e-05,8.574e-05,1224769.0
2026-09-10 04:00:00,8.59e-05,8.59e-05,8.583e-05,8.583e-05,25325299.0
2026-09-10 05:00:00,8.574e-05,8.674e-05,8.574e-05,8.669e-05,2374774.0
2026-09-10 06:00:00,8.636e-05,8.714e-05,8.586e-05,8.708e-05,4358398.0
2026-09-10 07:00:00,8.636e-05,8.639e-05,8.545e-05,8.561e-05,1994164.0
2026-09-10 08:00:00,8.561e-05,8.561e-05,8.561e-05,8.561e-05,0.0
2026-09-10 09:00:00,8.542e-05,8.546e-05,8.461e-05,8.508e-05,3226975.0
2026-09-10 10:00:00,8.482e-05,8.492e-05,8.473e-05,8.486e-05,69039967.0
2026-09-10 11:00:00,8.44e-05,8.491e-05,8.44e-05,8.449e-05,33663408.0
2026-09-10 12:00:00,8.43e-05,8.43e-05,8.289e-05,8.299e-05,28210500.0
2026-09-10 13:00:00,8.293e-05,8.316e-05,8.293e-05,8.3e-05,48494072.0
